author,episode_number,episode_title,quote,season
Ross,24.0,outtakesFriends Special: The Stuff You've Never Seen,Pivot! Piv-at! Piv-at!!,7.0
Chandler,24.0,outtakesFriends Special: The Stuff You've Never Seen,Shut up! Shut up! Shut up!!,7.0
Chandler,24.0,outtakesFriends Special: The Stuff You've Never Seen,Monica's gotta have the phone in the right place and-,7.0
Ross,24.0,outtakesFriends Special: The Stuff You've Never Seen,All right! All right! All right! We are fixing it.,7.0
Ross,24.0,outtakesFriends Special: The Stuff You've Never Seen,"Oh the band's ready! And well- i-i- we gotta do what the band says, right? I don't care about the stinkin' band!!",7.0
Phoebe,24.0,outtakesFriends Special: The Stuff You've Never Seen,Thank you my babies.,7.0
Monica,24.0,outtakesFriends Special: The Stuff You've Never Seen,Oh what are doing?!,7.0
Joey,24.0,outtakesFriends Special: The Stuff You've Never Seen,You're still a tiny bit on fire there!,7.0
Monica,24.0,outtakesFriends Special: The Stuff You've Never Seen,I think you got it!,7.0
Ross,24.0,outtakesFriends Special: The Stuff You've Never Seen,No-no! I'll-i'll,7.0
Ross,1.0,"""I Do""","Okay, I know I'm not supposed to know, but I do. And I'm so excited for you!",8.0
Joey,1.0,"""I Do""",What? What's going on?,8.0
Ross,1.0,"""I Do""",Monica's pregnant!,8.0
Joey,1.0,"""I Do""",Oh my god! Is that why you guys had to get married?!,8.0
Monica,1.0,"""I Do""",Guys! I'm not pregnant.,8.0
Joey,1.0,"""I Do""",Ah. Slow swimmers?,8.0
Ross,1.0,"""I Do""",What?! What do you mean? You-you-you're not pregnant?,8.0
Monica,1.0,"""I Do""",You didn't tell anybody I was did you?!,8.0
Ross,1.0,"""I Do""",No! I'll be right back.,8.0
Monica,1.0,"""I Do""","Oh, about that. Joey, you have to change before the party.",8.0
Joey,1.0,"""I Do""",I can't! I-i don't have any other clothes here.,8.0
Monica,1.0,"""I Do""",Find some! Please! Anything that doesn't say i-i died tragically in france.,8.0
Phoebe,1.0,"""I Do""","Okay. Hey mon, why did you tell the guys you weren't pregnant?",8.0
Monica,1.0,"""I Do""",Because I'm not.,8.0
Phoebe,1.0,"""I Do""","We found your test in the trash, if you're not pregnant- - it's because I am.",8.0
Chandler,1.0,"""I Do""",What?! What are you talking about?,8.0
Monica,1.0,"""I Do""",What are you talking about?,8.0
Phoebe,1.0,"""I Do""","Yes, ii am with child. And I didn't want to say anything because it's your day; I didn't want to steal your thunder.",8.0
Monica,1.0,"""I Do""",Wait a minute! So you told people I was pregnant?! Does this look like a conversation that I want to remember?!,8.0
Chandler,1.0,"""I Do""",Who's the father?,8.0
Phoebe,1.0,"""I Do""",I can't say.,8.0
Phoebe,1.0,"""I Do""",I can't say because he's famous.,8.0
Rachel,1.0,"""I Do""","Oh my god, who is it?!",8.0
Monica,1.0,"""I Do""","Phoebe, come on, you have to tell us.",8.0
Phoebe,1.0,"""I Do""","Okay, okay. It's james brolin. James brolin is the father of my baby.",8.0
Chandler,1.0,"""I Do""",As in barbara streisand's husband james brolin?,8.0
Phoebe,1.0,"""I Do""",What?! Well he never said that to me!,8.0
Phoebe,1.0,"""I Do""",How about just the bridemaids?,8.0
Chandler,1.0,"""I Do""",Y'know I am the groom right? I was told it was kinda big deal.,8.0
Rachel,1.0,"""I Do""","Oh, thank you for doing that. I just can't deal with this just quite yet.",8.0
Phoebe,1.0,"""I Do""",So instead you told me monica was pregnant.,8.0
Rachel,1.0,"""I Do""","You said that she was, I just didn't disagree with you.",8.0
Rachel,1.0,"""I Do""",Oh! Oh by the way?,8.0
Rachel,1.0,"""I Do""",James brolin?,8.0
Phoebe,1.0,"""I Do""","Oh, I know. I could only think of two names, him and ed begley jr. And then I remembered he's gay.",8.0
Rachel,1.0,"""I Do""",Ed begley jr. Is not gay.,8.0
Chandler,1.0,"""I Do""",Before we go out there I've got a present for ya.,8.0
Monica,1.0,"""I Do""","Honey, I'm going to put my hand in your pocket!",8.0
Chandler,1.0,"""I Do""",I've been taking dancing lessons.,8.0
Chandler,1.0,"""I Do""","Yeah, the last six weeks. I wanted this to be a moment you will never forget.",8.0
Monica,1.0,"""I Do""",Oh that is so sweet!,8.0
Chandler,1.0,"""I Do""",So? Would you care to join me in our first dance as husband and wife?,8.0
Monica,1.0,"""I Do""",What's the matter?,8.0
Chandler,1.0,"""I Do""","I don't know, it's these new shoes, they're all slippery.",8.0
Monica,1.0,"""I Do""","Well, are you going to be able to do this?",8.0
Monica,1.0,"""I Do""","Well, the good news is, I don't think anyone's looking at us.",8.0
Phoebe,1.0,"""I Do""","So, are you ready to talk about it?",8.0
Phoebe,1.0,"""I Do""","Okay, we'll talk about something else then.",8.0
Phoebe,1.0,"""I Do""",Who's the father?!,8.0
Rachel,1.0,"""I Do""","Ugh! Look honey y'know what? I haven't told him yet, so until I do I don't think I should tell anybody else.",8.0
Phoebe,1.0,"""I Do""",Yeah. That's fine. That's fair. Is it tag?,8.0
Phoebe,1.0,"""I Do""","Okay, I'm sorry. I'll stop.",8.0
Phoebe,1.0,"""I Do""","Is it ross? It's ross isn't it- oh my god, it's joey!",8.0
Rachel,1.0,"""I Do""","Honey, stop it! I am not going to tell you until I tell him.",8.0
Phoebe,1.0,"""I Do""",Ah-hah! At least we know it's a him.,8.0
Monica,1.0,"""I Do""",Oh sweet lord.,8.0
Joey,1.0,"""I Do""","I'm sorry! Okay? I went down to the gift shop and it's either this or a bathrobe! Look, what's more important, the way I'm dressed or me being with you on your special day?",8.0
Monica,1.0,"""I Do""","Honey, I'm not even going to pretend I was listening. Hey! Hey!",8.0
Ross,1.0,"""I Do""","Hi. I'm uh, I'm ross. I don't, I don't believe we've met. I'm monica's older brother.",8.0
Ross,1.0,"""I Do""","Oh! Hello uh, mona from her restaurant. Mona, wow what a, what a beautiful name.",8.0
Ross,1.0,"""I Do""","Aw come on, mona lisa?",8.0
Ross,1.0,"""I Do""","Mona ummclickclocken. The famous botanist? Huh? Oh no she's uh- well she's dead now. No, supposedly she was once quite the hottie of the plant world.",8.0
Ross,1.0,"""I Do""","Linda clickclocken. So what uh, what-what table are you at? Oh, uh me too.",8.0
Ross,1.0,"""I Do""","Yes there will. Oh guess what, molly gilbert you've just been bumped up to table one. And if it's all right with you I'm gonna take your place at table six- martin clickclocken.",8.0
Joey,1.0,"""I Do""","That's better, now just bend your arms a little more. There you go. Okay, look straight ahead. Now this time I want you to really put your ass into it.",8.0
Chandler,1.0,"""I Do""",Bravo dennis thanks for pleasing my mother so.,8.0
Joey,1.0,"""I Do""","I don't believe we've met, joey tribbiani.",8.0
Joey,1.0,"""I Do""","Wow, I've admired your work for years. You-you've done some really amazing stuff.",8.0
Joey,1.0,"""I Do""",Wow dennis phillips! That's great! How did you guys meet?,8.0
Chandler,1.0,"""I Do""",Funny: ha-ha or funny:,8.0
Ross,1.0,"""I Do""","Hey! Uh, I thought, I thought you were at table six.",8.0
Ross,1.0,"""I Do""","Oh see, before you uh, when you showed it to me you-you held it that way which uh, which was misleading. Well I'm hello.",8.0
Joey,1.0,"""I Do""","Chandler. Will you see if your mom can give my resume to dennis phillips? 'cause if I can get in a broadway show then I would've done it all, film, television, and theater. The only think left would be radio, and that's just for ugly people.",8.0
Chandler,1.0,"""I Do""",What size shoes do you wear?,8.0
Joey,1.0,"""I Do""","Uh, eleven, eleven and a half.",8.0
Chandler,1.0,"""I Do""","Great, because my shoes are giving me a little problem on the dance floor, can I borrow the boots from your costume?",8.0
Joey,1.0,"""I Do""","Uh, I don't even really know where I left those. Sorry.",8.0
Chandler,1.0,"""I Do""",Those aren't eleven and a half.,8.0
Joey,1.0,"""I Do""","Okay fine! I'm a seven! All right, I have surprisingly small feet. But the rest of me is good, I'll show ya!",8.0
Monica,1.0,"""I Do""",Can you believe phoebe got pregnant?!,8.0
Rachel,1.0,"""I Do""",Oh y'know what honey? Let's not talk about that right now?,8.0
Monica,1.0,"""I Do""",This is so huge.,8.0
Rachel,1.0,"""I Do""","Sure, but come on, as big as your wedding?",8.0
Monica,1.0,"""I Do""",Of course not nothing is. Between me and you,8.0
Monica,1.0,"""I Do""",In this day and age how dumb do you have to be to get pregnant?,8.0
Rachel,1.0,"""I Do""","Hey! Y'know, sometimes you can do everything right, everyone can wear everything they're supposed to wear, and one of those little guys just gets through!",8.0
Rachel,1.0,"""I Do""",I don't know! Maybe they have tools.,8.0
Monica,1.0,"""I Do""","Well i-i talked to and uh, she's definitely going to have this baby. Y'know, she said she was gonna raise it on her own.",8.0
Rachel,1.0,"""I Do""","Well, maybe that's, maybe that's really brave.",8.0
Monica,1.0,"""I Do""",Maybe. I just hope she realizes how hard it's gonna be.,8.0
Rachel,1.0,"""I Do""",Maybe she hasn't really thought it through that well.,8.0
Monica,1.0,"""I Do""","Well, there's a lot to think about. I mean, how is she, how is she going to handle this financially? How is she going to juggle work? Does she realize she's not going to have a date again for the next eighteen years?",8.0
Rachel,1.0,"""I Do""",I don't know.,8.0
Monica,1.0,"""I Do""",Are you okay?,8.0
Rachel,1.0,"""I Do""",Uh-hmm. I'm just thinking about phoebe; poor knocked up phoebe.,8.0
Rachel,1.0,"""I Do""",Oh yes! Thank you very much! Oh that's-that's actually how the french drink it.,8.0
Phoebe,1.0,"""I Do""","Well, I just got off the phone with my lover, james brolin",8.0
Phoebe,1.0,"""I Do""","Yes, and apparently he is married to some singer, but he said he would leave her for me. And I said, ""james, james brolin, are you sure?"" james brolin said",8.0
Monica,1.0,"""I Do""",Rachel's really the one who's pregnant.,8.0
Phoebe,1.0,"""I Do""",What?! Why bother?,8.0
Monica,1.0,"""I Do""",How do you feel?,8.0
Rachel,1.0,"""I Do""",I don't know. I don't know how I feel. This is all happening so fast. I have to make all these decisions that I don't want to make. Somebody just take this away from me!!,8.0
Phoebe,1.0,"""I Do""",Calm down. Maybe you're not pregnant.,8.0
Phoebe,1.0,"""I Do""","When I got pregnant with the triplets, I took that test like three times just to make sure.",8.0
Monica,1.0,"""I Do""",Yes! Maybe it's a false positive. Are you sure you peed on the stick right?,8.0
Rachel,1.0,"""I Do""",How many ways are there to do that?,8.0
Phoebe,1.0,"""I Do""","I'm-i'm just saying, don't freak out until you're a hundred percent sure.",8.0
Rachel,1.0,"""I Do""","All right, I'll-i'll take it again when I get home.",8.0
Monica,1.0,"""I Do""","You-you gotta take it now. Come on, do it as a present to me.",8.0
Rachel,1.0,"""I Do""",Okay. Thank you.,8.0
Phoebe,1.0,"""I Do""",I'll run out and get you one.,8.0
Rachel,1.0,"""I Do""","Oh, you guys are so great.",8.0
Monica,1.0,"""I Do""","Oh, wait a minute! Who's is the father?!",8.0
Phoebe,1.0,"""I Do""","Oh no, she won't tell us.",8.0
Monica,1.0,"""I Do""","Oh, come on it's my wedding! That can be my present.",8.0
Rachel,1.0,"""I Do""","Wh- hey, I just gave you peeing on a stick.",8.0
Phoebe,1.0,"""I Do""",See? This is why you register.,8.0
Ross,1.0,"""I Do""","It was the chair again! Okay? I'm not doing it! It what- look, I don't- y'know what- eh-eh hi.",8.0
Ross,1.0,"""I Do""","Umm, would you like to dance?",8.0
Ross,1.0,"""I Do""","I wasn't farting! Uh, a little game from our table. Yes?",8.0
Ross,1.0,"""I Do""","Oh umm, well uh, maybe-maybe later. Right now, I'm about to dance with this lady.",8.0
Ross,1.0,"""I Do""","Uh, unless! Unless, uh this lady wouldn't mind letting you go first.",8.0
Ross,1.0,"""I Do""","Yes i-i am. In fact umm hey, why don't we try it my special way? You can dance on my feet.",8.0
Ross,1.0,"""I Do""",Yeah? Hop on. Is the pretty lady looking?,8.0
Ross,1.0,"""I Do""",Keep dancing.,8.0
Chandler,1.0,"""I Do""",And the world will never know.,8.0
Joey,1.0,"""I Do""",Hey! Did you talk to dennis about me yet?,8.0
Chandler,1.0,"""I Do""","Yes, I told him how talented you were. I told him all about days of our lives.",8.0
Joey,1.0,"""I Do""",No-no! No! No! You don't tell a broadway guy that! Now he just thinks I'm a soap actor.,8.0
Chandler,1.0,"""I Do""",But you're not just a soap actor. You are a soap actor with freakishly tiny feet.,8.0
Ross,1.0,"""I Do""","No-no, thank you miranda.",8.0
Ross,1.0,"""I Do""","Oh-oh, were you, were you watching?",8.0
Ross,1.0,"""I Do""",What? Of course you can! Hop on!,8.0
Ross,1.0,"""I Do""",I am so gonna score.,8.0
Ross,1.0,"""I Do""",I like your bow.,8.0
Joey,1.0,"""I Do""","I'd like to propose a toast. To monica and chandler, the greatest couple in the world. And my best friends. Now, my when I first found out they were getting married I was, I was a little angry. I was like, ""why god? Why? How can you take them away from me?!"" but then I thought back over all our memories together, some happy memories. And-and there was some sad memories. I'm sorry. And-and some scared memories- whoa! Eh? And then, and then I realized I'll always be their friend, their friend who can speak in many dialects and has training in stage combat and is willing to do partial nudity. Oh! To the happy couple!",8.0
Ross,1.0,"""I Do""",That was very nice ashley.,8.0
Ross,1.0,"""I Do""","Oh, you-you sure? Okay. Okay. So what's uh, what's your name.",8.0
Ross,1.0,"""I Do""","That's, that's pretty. Whoa! Whoa! Whoa! What are you doing there gert?",8.0
Ross,1.0,"""I Do""",Okay. Hop on gert.,8.0
Ross,1.0,"""I Do""",Maybe I should stand on your feet!,8.0
Joey,1.0,"""I Do""","So did you uh, happen to catch my toast up there?",8.0
Joey,1.0,"""I Do""","Well, I'd like to think there was something for everyone. Look, I know you're casting for this new show",8.0
Joey,1.0,"""I Do""","Oh, see that's where you're wrong. Whatever it is I can do it. And if didn't see it up there, just-just try me.",8.0
Joey,1.0,"""I Do""","Well I'm not proud of this, but",8.0
Monica,1.0,"""I Do""","Hey, are you ready to get back on the dance floor?",8.0
Chandler,1.0,"""I Do""",Did it turn into sand?,8.0
Monica,1.0,"""I Do""","Ohh come on, I love this song! Come on, you'll be fine.",8.0
Chandler,1.0,"""I Do""","No. No, I won't. Do you know why I took all those lessons? See, for the first time I didn't want you to be embarrassed to be seen on the dance floor with some clumsy idiot.",8.0
Monica,1.0,"""I Do""","Oh sweetie, you can never embarrass me. Okay, you can easily embarrass me. But come on, it doesn't matter. All right? I married you! So I want to dance on my wedding night with my husband. Come on. Just try not to move your feet at all. There you go.",8.0
Rachel,1.0,"""I Do""",How much longer?,8.0
Rachel,1.0,"""I Do""","30 seconds, okay.",8.0
Monica,1.0,"""I Do""","Did I miss it? Rachel, i-i want you to know that, if it's positive, we're gonna",8.0
Rachel,1.0,"""I Do""",Oh I know. I know.,8.0
Monica,1.0,"""I Do""",Go ahead rach.,8.0
Rachel,1.0,"""I Do""","Oh wait! Y'know what? I can't, I can't look at it. I can't. Somebody else tell me, somebody tell me.",8.0
Phoebe,1.0,"""I Do""","Umm, it's negative.",8.0
Phoebe,1.0,"""I Do""",It's negative.,8.0
Rachel,1.0,"""I Do""","Oh. Oh. Well there you go. Whew! That is- that's great- that is really great-great news. Y'know 'cause the whole not being ready and kinda the financial aspects, all that. Whew. Wow, this is so just the way it was supposed to be. God.",8.0
